name,lat,lng,address,website,phone,hours,category
Friendship Alhambra Relief Center,34.10736,-118.10432,"4024 Jackson Way, Alhambra, CA 91813",https://www.friendship-alhambra-relief-center.org,(626) 654-1319,"Wed–Sat 9–2",Pantry
Valley Barstow Food Collective,34.863241,-117.033167,"3573 Prospect Dr, Barstow, CA 92348",https://www.valley-barstow-food-collective.org,(442) 736-1465,"Mon–Fri 7–3",Faith-Based Pantry
Empowerment San Mateo Food Pantry,37.532992,-122.284194,"1326 Eighth Dr, San Mateo, CA 94438",https://www.empowerment-san-mateo-food-pantry.org,(650) 689-1485,"Mon–Sat 9–1",Senior Services
Family El Monte Support Network,34.094768,-118.048354,"9162 Fourth Pl, El Monte, CA 91765",https://www.family-el-monte-support-network.org,(626) 310-5112,"Tue–Fri 8–2",Resource Hub
Inspiration Anaheim Relief Center,33.81434,-117.955697,"248 Second Way, Anaheim, CA 92833",https://www.inspiration-anaheim-relief-center.org,(657) 370-5556,"Tue–Sat 10–4",Resource Hub
Heart Victorville Community Kitchen,34.526592,-117.284801,"9009 Prospect Ter, Victorville, CA 92403",https://www.heart-victorville-community-kitchen.org,(442) 686-4775,"Wed 10–6 & Sat 9–1",Youth Services
Fresh Hawthorne Food Collective,33.884278,-118.371519,"1153 Harbor Blvd, Hawthorne, CA 90269",https://www.fresh-hawthorne-food-collective.org,(310) 869-9979,"Mon,Wed,Thu 9–3",Youth Services
Inspiration Upland Community Kitchen,34.106235,-117.674014,"7740 Sycamore Lane, Upland, CA 91805",https://www.inspiration-upland-community-kitchen.org,(909) 481-1080,"Mon–Thu 10–6",Resource Hub
Coastal Atascadero Food Pantry,35.461382,-120.709638,"5450 Canyon St, Atascadero, CA 93435",https://www.coastal-atascadero-food-pantry.org,(805) 465-4473,"Tue–Sat 9–3",Mobile Pantry
Sunshine Big Bear Lake Support Network,34.207905,-116.871207,"3004 Prospect Ave, Big Bear Lake, CA 92354",https://www.sunshine-big-bear-lake-support-network.org,(909) 631-1918,"Tue–Sat 10–4",Pantry
Caring Modesto Community Kitchen,37.652467,-120.977468,"1717 Highland Blvd, Modesto, CA 95393",https://www.caring-modesto-community-kitchen.org,(209) 404-3951,"Tue–Sat 8–12",Pantry
Resource Visalia Community Kitchen,36.290179,-119.304137,"318 College Lane, Visalia, CA 93334",https://www.resource-visalia-community-kitchen.org,(559) 467-7291,"Wed–Sat 9–2",Mobile Pantry
Support Redlands Resource Center,34.071497,-117.147434,"610 Summit Ave, Redlands, CA 92380",https://www.support-redlands-resource-center.org,(909) 731-9308,"Sat 9–1",Food Bank
Kindness Taft Food Hub,35.141149,-119.479306,"317 Forest Rd, Taft, CA 93274",https://www.kindness-taft-food-hub.org,(661) 307-5790,"Mon,Wed,Thu 9–3",Senior Services
Empowerment Placerville Nutrition Center,38.700492,-120.779786,"6664 Lincoln Ct, Placerville, CA 95716",https://www.empowerment-placerville-nutrition-center.org,(530) 697-2802,"Tue–Sat 10–4",Community Center
Neighborhood Ukiah Food Shelf,39.155094,-123.225017,"7338 Elm Ct, Ukiah, CA 95493",https://www.neighborhood-ukiah-food-shelf.org,(707) 312-4224,"Mon,Wed,Thu 9–3",Resource Hub
Together Huntington Park Relief Center,33.979433,-118.233328,"7419 Harbor Ter, Huntington Park, CA 90270",https://www.together-huntington-park-relief-center.org,(323) 632-8763,"Tue–Sat 8–12",Food Bank
Helping San Jose Community Kitchen,37.380594,-121.886704,"3548 Seventh Pl, San Jose, CA 95126",https://www.helping-san-jose-community-kitchen.org,(669) 655-5938,"Sat 9–1",Mobile Pantry
Sunshine Antioch Food Collective,37.995641,-121.803618,"2782 Market Ter, Antioch, CA 94537",https://www.sunshine-antioch-food-collective.org,(925) 303-7129,"Mon–Fri 8–4",Community Center
Nourish Redlands Food Shelf,34.067172,-117.163024,"9753 Main Rd, Redlands, CA 92400",https://www.nourish-redlands-food-shelf.org,(909) 715-2233,"Tue–Sat 9–3",Mobile Pantry
Unity Bridge Temecula Food Hub,33.463488,-117.11414,"974 Oak St, Temecula, CA 92596",https://www.unity-bridge-temecula-food-hub.org,(951) 210-5824,"Mon–Thu 10–6",Resource Hub
Wellness San Mateo Community Kitchen,37.533364,-122.339005,"5636 Lake Ter, San Mateo, CA 94432",https://www.wellness-san-mateo-community-kitchen.org,(650) 406-2627,"Tue–Sat 9–3",Community Center
Uplift Hemet Food Bank,33.746119,-117.001336,"1501 Adams Ave, Hemet, CA 92568",https://www.uplift-hemet-food-bank.org,(951) 788-9822,"Tue–Sat 9–3",Mobile Pantry
Family Belmont Nutrition Center,37.479859,-122.294934,"3561 Jackson Ter, Belmont, CA 94025",https://www.family-belmont-nutrition-center.org,(650) 258-4753,"Tue–Sat 9–3",Mobile Pantry
Resilience Ukiah Food Hub,39.14479,-123.176955,"9748 Meadow Dr, Ukiah, CA 95504",https://www.resilience-ukiah-food-hub.org,(707) 315-7325,"Mon–Fri 10–6",Mobile Pantry
Harvest Sonora Community Kitchen,37.99491,-120.418849,"2256 Mission Dr, Sonora, CA 95370",https://www.harvest-sonora-community-kitchen.org,(209) 559-3838,"Tue–Sat 10–4",Food Bank
Family Sunnyvale Nutrition Center,37.35394,-122.056812,"1967 Orchard Blvd, Sunnyvale, CA 94117",https://www.family-sunnyvale-nutrition-center.org,(669) 356-6095,"Mon–Thu 10–6",Community Center
Kindness Yuba City Food Hub,39.144113,-121.607795,"2086 Broadway Way, Yuba City, CA 96028",https://www.kindness-yuba-city-food-hub.org,(530) 421-3406,"Thu 11–6 & Sat 10–2",Youth Services
Community Pomona Support Network,34.054263,-117.764189,"3132 Washington Rd, Pomona, CA 91775",https://www.community-pomona-support-network.org,(909) 781-5380,"Mon–Fri 9–5",Senior Services
Resource Alturas Community Kitchen,41.497971,-120.553935,"3167 College Pl, Alturas, CA 96120",https://www.resource-alturas-community-kitchen.org,(530) 232-2565,"Mon–Fri 8–4",Food Bank
Mountain Clearlake Food Hub,38.969692,-122.661925,"2571 Grove Pl, Clearlake, CA 95453",https://www.mountain-clearlake-food-hub.org,(707) 208-1592,"Tue,Thu 11–6",Resource Hub
Wellness Daly City Support Network,37.729416,-122.485961,"2150 Valley Ter, Daly City, CA 94049",https://www.wellness-daly-city-support-network.org,(650) 741-8572,"Tue–Sat 10–4",Faith-Based Pantry
Mission Modesto Relief Center,37.658612,-120.955741,"5171 Forest Ave, Modesto, CA 95391",https://www.mission-modesto-relief-center.org,(209) 509-7374,"Mon–Fri 8–4",Mobile Pantry
Sunshine Yucca Valley Food Pantry,34.077161,-116.426919,"2313 Forest Ave, Yucca Valley, CA 92310",https://www.sunshine-yucca-valley-food-pantry.org,(442) 497-5221,"Mon–Fri 11–7",Pantry
Diversity Orinda Community Kitchen,37.921498,-122.161703,"1112 Spring Pl, Orinda, CA 94575",https://www.diversity-orinda-community-kitchen.org,(925) 545-1142,"Mon–Thu 9–5",Senior Services
Diversity Bakersfield Food Shelf,35.39072,-119.062919,"9959 Mission Ter, Bakersfield, CA 93334",https://www.diversity-bakersfield-food-shelf.org,(661) 691-6424,"Mon–Sat 9–1",Senior Services
Garden Pittsburg Nutrition Center,38.064395,-121.848144,"3631 Main Rd, Pittsburg, CA 94571",https://www.garden-pittsburg-nutrition-center.org,(925) 863-7990,"Tue–Sat 8–12",Mobile Pantry
Empowerment Oakland Community Kitchen,37.791799,-122.306916,"8575 Market Way, Oakland, CA 94613",https://www.empowerment-oakland-community-kitchen.org,(510) 826-7865,"Thu 11–6 & Sat 10–2",Food Bank
Cultural Oakland Food Pantry,37.803849,-122.30542,"3551 Lake Blvd, Oakland, CA 94633",https://www.cultural-oakland-food-pantry.org,(510) 692-7213,"Wed–Sat 9–2",Faith-Based Pantry
Bridge Cupertino Resource Center,37.323142,-122.05561,"4637 Valley Lane, Cupertino, CA 95046",https://www.bridge-cupertino-resource-center.org,(408) 730-1569,"Mon–Thu 9–5",Mobile Pantry
Coastal Pleasant Hill Relief Center #2,37.991074,-122.093716,"4512 Park Pl, Pleasant Hill, CA 94561",https://www.coastal-pleasant-hill-relief-center-2.org,(925) 630-2827,"Wed–Sat 9–2",Food Bank
Helping Susanville Food Shelf,40.459889,-120.667384,"6494 Palm Blvd, Susanville, CA 96176",https://www.helping-susanville-food-shelf.org,(530) 560-9845,"Thu 11–6 & Sat 10–2",Youth Services
Nourish San Francisco Food Pantry,37.804189,-122.440795,"8542 Madison Lane, San Francisco, CA 94143",https://www.nourish-san-francisco-food-pantry.org,(415) 201-7807,"Mon–Sat 9–1",Faith-Based Pantry
Nourish Pleasanton Resource Center,37.662206,-121.913608,"9565 Lake Lane, Pleasanton, CA 94571",https://www.nourish-pleasanton-resource-center.org,(925) 475-9050,"Mon–Thu 9–5",Senior Services
Resource Seaside Food Pantry,36.56738,-121.881615,"4328 Fourth Ave, Seaside, CA 93984",https://www.resource-seaside-food-pantry.org,(831) 222-6398,"Tue–Sat 9–3",Faith-Based Pantry
Hope Fairfield Nutrition Center,38.291741,-122.067878,"7142 Coral Blvd, Fairfield, CA 94544",https://www.hope-fairfield-nutrition-center.org,(707) 746-6289,"Wed–Sat 9–2",Senior Services
Faith Oakland Food Collective,37.767911,-122.247891,"7072 College Pl, Oakland, CA 94630",https://www.faith-oakland-food-collective.org,(341) 811-7631,"Mon–Thu 9–5",Food Bank
River Sonora Community Kitchen,37.977959,-120.402925,"7672 Lincoln Rd, Sonora, CA 95404",https://www.river-sonora-community-kitchen.org,(209) 793-5848,"Tue–Fri 8–2",Food Bank
Lighthouse Temecula Food Collective,33.512498,-117.118408,"3766 Third Blvd, Temecula, CA 92618",https://www.lighthouse-temecula-food-collective.org,(951) 689-6874,"Sat 9–1",Pantry
Faith Santa Clara Food Hub,37.342564,-121.922835,"6515 Heritage Ct, Santa Clara, CA 95078",https://www.faith-santa-clara-food-hub.org,(408) 467-6116,"Wed 10–6 & Sat 9–1",Resource Hub
Coastal San Mateo Food Pantry,37.549483,-122.307786,"510 Palm Rd, San Mateo, CA 94413",https://www.coastal-san-mateo-food-pantry.org,(650) 752-3607,"Mon–Fri 11–7",Food Bank
Faith Bakersfield Food Collective,35.386621,-119.054476,"8989 Jackson St, Bakersfield, CA 93339",https://www.faith-bakersfield-food-collective.org,(661) 649-7849,"Mon–Fri 8–4",Pantry
Unity Bridge Richmond Food Shelf,37.954741,-122.361009,"3329 Sunset Ct, Richmond, CA 94832",https://www.unity-bridge-richmond-food-shelf.org,(510) 292-7787,"Mon–Sat 10–4",Youth Services
Fresh Cupertino Food Pantry,37.311287,-122.029956,"160 Chestnut St, Cupertino, CA 95059",https://www.fresh-cupertino-food-pantry.org,(408) 337-6048,"Mon–Thu 10–6",Senior Services
River Garden Grove Food Shelf,33.77328,-117.911495,"5296 Summit Dr, Garden Grove, CA 92863",https://www.river-garden-grove-food-shelf.org,(714) 847-1223,"Mon–Sat 10–4",Pantry
Bridge Hawthorne Food Collective,33.917574,-118.345471,"3100 Walnut Ave, Hawthorne, CA 90268",https://www.bridge-hawthorne-food-collective.org,(310) 349-3752,"Mon,Wed,Thu 9–3",Faith-Based Pantry
River Orinda Support Network,37.907384,-122.160146,"5962 Marina St, Orinda, CA 94599",https://www.river-orinda-support-network.org,(925) 891-3884,"Mon–Fri 10–6",Pantry
Bridge Wasco Support Network,35.623119,-119.350203,"5883 Seventh St, Wasco, CA 93314",https://www.bridge-wasco-support-network.org,(661) 605-4296,"Mon–Thu 10–6",Resource Hub
Bridge Merced Support Network,37.257579,-120.492927,"3869 Hill Ct, Merced, CA 95347",https://www.bridge-merced-support-network.org,(209) 417-1429,"Mon–Fri 10–6",Mobile Pantry
Resilience Mill Valley Food Shelf,37.900832,-122.510971,"8144 River Ct, Mill Valley, CA 94952",https://www.resilience-mill-valley-food-shelf.org,(415) 214-3471,"Sat 9–1",Food Bank
Grace Lindsay Food Bank,36.213513,-119.082203,"8428 Orchard Rd, Lindsay, CA 93286",https://www.grace-lindsay-food-bank.org,(559) 577-8383,"Mon–Thu 9–5",Mobile Pantry
Helping Hands Carlsbad Nutrition Center,33.169091,-117.352545,"5088 Autumn St, Carlsbad, CA 92008",https://www.helping-hands-carlsbad-nutrition-center.org,(760) 597-2473,"Mon–Fri 7–3",Community Center
Heart Mountain View Community Kitchen,37.391217,-122.044516,"9030 Oak Way, Mountain View, CA 94071",https://www.heart-mountain-view-community-kitchen.org,(650) 327-2468,"Mon–Fri 11–7",Community Center
Bridge Chula Vista Food Hub,32.626575,-117.086369,"1128 Coral Ct, Chula Vista, CA 91939",https://www.bridge-chula-vista-food-hub.org,(619) 406-7461,"Mon–Thu 9–5",Mobile Pantry
Bridge Davis Community Kitchen,38.544587,-121.721391,"3591 Jackson St, Davis, CA 95642",https://www.bridge-davis-community-kitchen.org,(530) 836-1114,"Mon–Fri 9–5",Senior Services
Village Willits Food Bank,39.448589,-123.31158,"9360 Heritage Rd, Willits, CA 95521",https://www.village-willits-food-bank.org,(707) 826-9961,"Wed 10–6 & Sat 9–1",Food Bank
Support Yucca Valley Food Bank,34.081292,-116.468822,"5795 Broadway Ave, Yucca Valley, CA 92285",https://www.support-yucca-valley-food-bank.org,(760) 607-9871,"Tue–Sat 10–4",Youth Services
Support Victorville Relief Center,34.558337,-117.280409,"2406 Fourth Dr, Victorville, CA 92435",https://www.support-victorville-relief-center.org,(442) 885-7313,"Mon–Thu 10–6",Youth Services
Coastal Hollister Food Shelf,36.838042,-121.365687,"4148 Garden Ct, Hollister, CA 95057",https://www.coastal-hollister-food-shelf.org,(831) 422-1200,"Tue–Sat 8–12",Youth Services
Lighthouse Brentwood Food Collective,37.94914,-121.693401,"1339 Jefferson Dr, Brentwood, CA 94534",https://www.lighthouse-brentwood-food-collective.org,(925) 700-6469,"Wed–Sat 9–2",Mobile Pantry
Unity Porterville Community Kitchen,36.028887,-119.004126,"3290 Jackson Rd, Porterville, CA 93274",https://www.unity-porterville-community-kitchen.org,(559) 309-3990,"Tue–Fri 8–2",Youth Services
Uplift San Ramon Relief Center,37.810018,-122.0121,"6205 Second Way, San Ramon, CA 94615",https://www.uplift-san-ramon-relief-center.org,(925) 368-1539,"Mon–Thu 10–6",Senior Services
Compassion Santa Monica Relief Center,33.97472,-118.446319,"5804 Winter Way, Santa Monica, CA 90450",https://www.compassion-santa-monica-relief-center.org,(424) 651-6815,"Tue–Sat 8–12",Pantry
Fresh Victorville Nutrition Center,34.537274,-117.322905,"5384 Marina St, Victorville, CA 92429",https://www.fresh-victorville-nutrition-center.org,(442) 213-9849,"Wed–Sat 9–2",Pantry
Hope Concord Food Shelf,38.01526,-121.988161,"2867 Market Blvd, Concord, CA 94569",https://www.hope-concord-food-shelf.org,(925) 294-3003,"Mon–Fri 7–3",Mobile Pantry
Unity Porterville Relief Center,36.083302,-118.985462,"7724 Marina Pl, Porterville, CA 93265",https://www.unity-porterville-relief-center.org,(559) 577-3015,"Mon–Fri 7–3",Senior Services
Grace Fremont Food Bank,37.511956,-121.985457,"4650 Adams Rd, Fremont, CA 94586",https://www.grace-fremont-food-bank.org,(510) 576-3192,"Mon–Fri 7–3",Food Bank
Hope San Bruno Food Pantry,37.675129,-122.393044,"6036 Adams Pl, San Bruno, CA 94108",https://www.hope-san-bruno-food-pantry.org,(650) 548-5907,"Wed–Sat 9–2",Youth Services
Heart Los Gatos Food Collective,37.252836,-121.918429,"4036 Market St, Los Gatos, CA 95067",https://www.heart-los-gatos-food-collective.org,(408) 520-5916,"Sat 9–1",Community Center
Empowerment Palo Alto Relief Center,37.406889,-122.105596,"7271 Jefferson Pl, Palo Alto, CA 94325",https://www.empowerment-palo-alto-relief-center.org,(650) 832-3613,"Tue,Thu 11–6",Senior Services
Solidarity Elk Grove Community Kitchen,38.380655,-121.380225,"981 Main St, Elk Grove, CA 95663",https://www.solidarity-elk-grove-community-kitchen.org,(279) 201-1376,"Wed–Sat 9–2",Resource Hub
Helping Hands Oakland Food Collective,37.795269,-122.25998,"1638 Marina Lane, Oakland, CA 94653",https://www.helping-hands-oakland-food-collective.org,(341) 746-6591,"Mon–Thu 10–6",Community Center
Bridge Hesperia Nutrition Center,34.417054,-117.326182,"2840 Marina Pl, Hesperia, CA 92367",https://www.bridge-hesperia-nutrition-center.org,(442) 705-6391,"Tue,Thu 11–6",Mobile Pantry
Mission Orinda Food Bank,37.870687,-122.144152,"7160 Vista Lane, Orinda, CA 94565",https://www.mission-orinda-food-bank.org,(925) 447-2619,"Mon–Thu 9–5",Pantry
Empowerment Brentwood Support Network,37.914902,-121.665371,"8104 River Way, Brentwood, CA 94557",https://www.empowerment-brentwood-support-network.org,(925) 337-5157,"Mon–Fri 11–7",Community Center
Support Sacramento Food Pantry,38.618669,-121.466071,"9554 Heritage Ter, Sacramento, CA 95845",https://www.support-sacramento-food-pantry.org,(916) 899-4941,"Mon–Sat 10–4",Resource Hub
Cultural Torrance Resource Center,33.879378,-118.380064,"9096 Grove Dr, Torrance, CA 90535",https://www.cultural-torrance-resource-center.org,(310) 571-1972,"Wed–Sat 9–2",Food Bank
Cultural Chula Vista Resource Center,32.616395,-117.079374,"2577 Seventh Lane, Chula Vista, CA 91954",https://www.cultural-chula-vista-resource-center.org,(619) 731-3089,"Tue–Fri 8–2",Faith-Based Pantry
Resource Cloverdale Food Shelf,38.807944,-122.984588,"1998 Seaside Ct, Cloverdale, CA 95458",https://www.resource-cloverdale-food-shelf.org,(707) 320-9288,"Mon,Wed,Fri 10–2",Mobile Pantry
Sunshine Crescent City Community Kitchen,41.734562,-124.176641,"7688 Washington Pl, Crescent City, CA 95565",https://www.sunshine-crescent-city-community-kitchen.org,(707) 388-3066,"Wed–Sat 9–2",Resource Hub
Village Moraga Community Kitchen,37.841568,-122.117962,"4984 Marina St, Moraga, CA 94582",https://www.village-moraga-community-kitchen.org,(925) 460-8217,"Tue–Fri 8–2",Youth Services
Valley Sunnyvale Nutrition Center,37.336604,-122.05589,"4649 Coral Ct, Sunnyvale, CA 94087",https://www.valley-sunnyvale-nutrition-center.org,(408) 278-1163,"Wed–Sat 9–2",Youth Services
Hope Vacaville Relief Center,38.379374,-121.971139,"4137 Broadway Way, Vacaville, CA 95709",https://www.hope-vacaville-relief-center.org,(707) 594-2487,"Tue–Fri 8–2",Pantry
Caring Belmont Relief Center,37.506,-122.262765,"5357 Vista Pl, Belmont, CA 94004",https://www.caring-belmont-relief-center.org,(650) 776-2512,"Mon–Fri 10–6",Pantry
Together Livermore Food Hub,37.69285,-121.766615,"7100 Jackson Dr, Livermore, CA 94593",https://www.together-livermore-food-hub.org,(925) 829-9695,"Tue–Sat 9–3",Resource Hub
Support Alturas Community Kitchen,41.448471,-120.565483,"7783 Ninth Ave, Alturas, CA 96124",https://www.support-alturas-community-kitchen.org,(530) 242-2489,"Mon–Fri 11–7",Faith-Based Pantry
Faith Pittsburg Nutrition Center,37.999374,-121.897896,"4122 Jackson Rd, Pittsburg, CA 94583",https://www.faith-pittsburg-nutrition-center.org,(925) 210-6769,"Wed 10–6 & Sat 9–1",Senior Services
Uplift Dublin Relief Center,37.736888,-121.89159,"2228 Harbor St, Dublin, CA 94568",https://www.uplift-dublin-relief-center.org,(925) 762-8485,"Wed 10–6 & Sat 9–1",Food Bank
Neighborhood Huntington Park Food Hub,33.998559,-118.183097,"8601 Lake St, Huntington Park, CA 90264",https://www.neighborhood-huntington-park-food-hub.org,(323) 610-6578,"Mon–Fri 9–5",Faith-Based Pantry
